"Id","Mission","Sensor","Product","COLLECTION","Status","Start","Stop","Orbit","Track","Frame","Swath","Station","PASSTIME","Pass","SCENE_CENTER","FOOTPRINT","ACQUISITIONDESCRIPTOR","THUMBNAIL_URL","PRODUCT_TYPE","CLOUD_COVER_PERCENTAGE","SNOW_COVER_PERCENTAGE","IMAGE_QUALITY_DEGRATATION","Display","Mosaic"
"601","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-03 20:08:51.07","2012-04-03 20:20:37.94","52800","200","","GM","","5880809/6587679","A","13.88 29.63","-6.74 35.96 -7.56 32.42 -4.4 31.71 -0.82 30.93 2.76 30.15 6.34 29.37 9.91 28.6 13.49 27.82 17.07 27.03 20.64 26.23 24.21 25.41 27.78 24.57 31.34 23.7 34.52 22.88 35.23 27.23 32.05 27.89 28.49 28.61 24.93 29.32 21.36 30.03 17.8 30.74 14.23 31.46 10.66 32.18 7.1 32.92 3.53 33.67 -0.04 34.44 -3.6 35.24 -6.74 35.96","ENVISAT-1-12040320085107-114687.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120403T200851070-20120403T202037940_A_T-XG0B.jpg","","","","","true","false"
"602","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-03 20:22:43.00","2012-04-03 20:25:50.23","52801","201","","GM","","698815/886045","A","47.83 21.69","42.63 25.65 41.92 20.81 44.94 19.88 48.47 18.68 51.99 17.36 52.93 16.97 53.68 22.98 52.74 23.24 49.2 24.13 45.66 24.97 42.63 25.65","ENVISAT-1-12040320224300-30723.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120403T202243000-20120403T202550230_A_T-XG0B.jpg","","","","","true","false"
"603","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-03 21:53:23.14","2012-04-03 22:02:44.99","52802","202","","GM","","125080/686930","A","24.93 2.22","8.58 7.54 7.82 3.98 11.11 3.28 14.68 2.5 18.26 1.71 21.83 0.9 25.4 0.08 28.97 -0.77 32.53 -1.66 36.08 -2.59 39.63 -3.57 41.21 -4.04 41.92 0.74 40.34 1.09 36.79 1.85 33.23 2.58 29.67 3.31 26.11 4.02 22.55 4.73 18.98 5.44 15.42 6.16 11.85 6.88 8.58 7.54","ENVISAT-1-12040321532314-92185.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120403T215323140-20120403T220244990_A_T-XG0B.jpg","","","","","true","false"
"604","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-04 21:07:21.28","2012-04-04 21:24:52.57","52815","215","","GM","","5582225/6633515","A","6.35 15.35","-24.37 24.72 -25.29 20.86 -22.23 20.06 -18.67 19.16 -15.11 18.3 -11.54 17.46 -7.97 16.64 -4.4 15.84 -0.82 15.06 2.76 14.28 6.34 13.5 9.91 12.73 13.49 11.95 17.07 11.16 20.64 10.36 24.21 9.54 27.78 8.7 31.34 7.83 34.9 6.92 37.24 6.28 37.94 10.79 35.6 11.28 32.05 12.02 28.49 12.74 24.93 13.45 21.36 14.16 17.8 14.87 14.23 15.59 10.66 16.31 7.1 17.05 3.53 17.8 -0.04 18.57 -3.6 19.37 -7.16 20.19 -10.71 21.04 -14.26 21.92 -17.8 22.85 -21.33 23.83 -24.37 24.72","ENVISAT-1-12040421072128-173129.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120404T210721280-20120404T212452570_A_T-XG0B.jpg","","","","","true","false"
"605","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-05 09:30:46.60","2012-04-05 09:33:11.54","52823","223","","GM","","2076196/2221136","D","51.45 13.52","56.05 11.78 55.29 18.15 52.33 16.89 48.81 15.55 46.8 14.84 47.51 9.57 49.53 10.06 53.07 10.96 56.05 11.78","ENVISAT-1-12040509304660-22494.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120405T093046600-20120405T093311540_D_T-XG0B.jpg","","","","","true","false"
"606","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-05 09:37:41.79","2012-04-05 09:41:49.44","52823","223","","GM","","2491386/2739036","D","23.83 6.58","31.52 6.11 30.82 10.28 27.52 9.47 23.96 8.63 20.39 7.82 16.81 7.02 16.09 6.86 16.81 3.16 17.53 3.31 21.1 4.03 24.66 4.74 28.23 5.45 31.52 6.11","ENVISAT-1-12040509374179-40765.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120405T093741790-20120405T094149440_D_T-XG0B.jpg","","","","","true","false"
"607","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-05 20:29:33.14","2012-04-05 20:46:40.25","52829","229","","GM","","5519006/6546116","A","1.86 25.5","-28.07 35.07 -29.02 31.09 -25.78 30.19 -22.23 29.25 -18.67 28.35 -15.11 27.49 -11.54 26.65 -7.97 25.83 -4.4 25.03 -0.82 24.25 2.76 23.47 6.34 22.69 9.91 21.92 13.49 21.14 17.07 20.35 20.64 19.55 24.21 18.73 27.78 17.89 31.34 17.02 32.06 16.83 32.76 21.06 32.05 21.21 28.49 21.93 24.93 22.64 21.36 23.35 17.8 24.06 14.23 24.78 10.66 25.5 7.1 26.24 3.53 26.99 -0.04 27.76 -3.6 28.56 -7.16 29.38 -10.71 30.23 -14.26 31.11 -17.8 32.04 -21.33 33.02 -24.86 34.06 -28.07 35.07","ENVISAT-1-12040520293314-170711.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120405T202933140-20120405T204640250_A_T-XG0B.jpg","","","","","true","false"
"608","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-05 20:50:03.10","2012-04-05 20:52:15.96","52830","230","","GM","","735042/867902","A","48.36 14.85","44.77 18.48 44.05 13.47 47.3 12.41 50.82 11.14 51.86 10.72 52.61 16.59 51.56 16.86 48.02 17.74 44.77 18.48","ENVISAT-1-12040520500310-21286.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120405T205003100-20120405T205215960_A_T-XG0B.jpg","","","","","true","false"
"609","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-05 22:19:24.35","2012-04-05 22:26:45.36","52831","231","","GM","","82417/523427","A","18.8 -3.15","6.05 1.4 5.28 -2.15 8.72 -2.88 12.3 -3.66 15.87 -4.44 19.45 -5.24 23.02 -6.05 26.59 -6.88 30.15 -7.75 31.54 -8.1 32.25 -3.9 30.86 -3.61 27.3 -2.9 23.74 -2.18 20.17 -1.47 16.61 -0.76 13.04 -0.04 9.47 0.69 6.05 1.4","ENVISAT-1-12040522192435-72101.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120405T221924350-20120405T222645360_A_T-XG0B.jpg","","","","","true","false"
"610","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-06 08:56:56.32","2012-04-06 08:58:08.75","52837","237","","GM","","2250737/2323167","D","43.3 20.34","45.76 18.35 45.05 23.45 41.74 22.43 40.78 22.14 41.48 17.38 42.44 17.6 45.76 18.35","ENVISAT-1-12040608565632-11243.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120406T085656320-20120406T085808750_D_T-XG0B.jpg","","","","","true","false"
"611","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-06 09:00:58.14","2012-04-06 09:05:48.09","52837","237","","GM","","2492557/2782507","D","22.5 15.49","31.45 15.29 30.75 19.45 27.52 18.66 23.96 17.82 20.39 17.01 16.81 16.21 13.5 15.47 14.23 11.84 17.53 12.5 21.1 13.22 24.66 13.93 28.23 14.64 31.45 15.29","ENVISAT-1-12040609005814-44995.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120406T090058140-20120406T090548090_D_T-XG0B.jpg","","","","","true","false"
"612","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-06 10:42:09.20","2012-04-06 10:43:39.76","52838","238","","GM","","2549732/2640292","D","25.03 -9.03","28.06 -10.46 27.35 -6.44 23.96 -7.24 21.97 -7.7 22.68 -11.53 24.66 -11.13 28.06 -10.46","ENVISAT-1-12040610420920-13056.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120406T104209200-20120406T104339760_D_T-XG0B.jpg","","","","","true","false"
"613","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-06 20:06:14.07","2012-04-06 20:09:51.52","52844","244","","GM","","310893/528343","A","25.74 29.61","19.63 32.88 18.9 29.12 22.42 28.34 25.99 27.51 29.56 26.65 31.83 26.08 32.54 30.29 30.27 30.76 26.71 31.47 23.14 32.18 19.63 32.88","ENVISAT-1-12040620061407-33745.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120406T200614070-20120406T200951520_A_T-XG0B.jpg","","","","","true","false"
"614","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-06 20:10:44.36","2012-04-06 20:13:45.55","52844","244","","GM","","581183/762373","A","40.7 26.14","35.67 29.64 34.96 25.28 38.45 24.33 41.99 23.3 45.53 22.19 45.67 22.14 46.39 27.3 46.25 27.34 42.71 28.15 39.16 28.92 35.67 29.64","ENVISAT-1-12040620104436-30119.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120406T201044360-20120406T201345550_A_T-XG0B.jpg","","","","","true","false"
"615","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-06 21:42:50.15","2012-04-06 21:54:18.89","52845","245","","GM","","93068/781808","A","26.8 4.32","6.68 10.46 5.92 6.91 9.32 6.18 12.89 5.4 16.47 4.61 20.04 3.82 23.61 3 27.18 2.17 30.75 1.3 34.3 0.39 37.86 -0.56 41.4 -1.58 44.94 -2.67 46.81 -3.3 47.53 1.98 45.66 2.42 42.11 3.22 38.56 3.98 35.01 4.73 31.45 5.46 27.89 6.17 24.33 6.89 20.77 7.6 17.2 8.31 13.63 9.03 10.07 9.76 6.68 10.46","ENVISAT-1-12040621425015-112874.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120406T214250150-20120406T215418890_A_T-XG0B.jpg","","","","","true","false"
"616","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-07 08:25:07.99","2012-04-07 08:26:14.38","52851","251","","GM","","2547288/2613678","D","25.89 25.41","28.21 23.82 27.5 27.84 23.96 27.01 23.55 26.92 24.26 23.03 24.66 23.12 28.21 23.82","ENVISAT-1-12040708250799-10639.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120407T082507990-20120407T082614380_D_T-XG0B.jpg","","","","","true","false"
"617","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-07 10:05:14.55","2012-04-07 10:08:39.91","52852","252","","GM","","2539963/2745323","D","22.19 -0.45","28.64 -1.15 27.93 2.89 24.55 2.09 20.98 1.27 17.41 0.47 15.71 0.1 16.43 -3.6 18.13 -3.25 21.69 -2.54 25.26 -1.82 28.64 -1.15","ENVISAT-1-12040710051455-32536.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120407T100514550-20120407T100839910_D_T-XG0B.jpg","","","","","true","false"
"618","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-07 20:55:00.91","2012-04-07 21:14:33.04","52858","258","","GM","","5442613/6614743","A","1.64 18.87","-32.52 29.92 -33.52 25.76 -30.5 24.84 -26.96 23.84 -23.41 22.88 -19.86 21.97 -16.3 21.09 -12.73 20.24 -9.16 19.42 -5.59 18.62 -2.01 17.83 1.57 17.05 5.14 16.27 8.72 15.5 12.3 14.72 15.87 13.94 19.45 13.14 23.02 12.33 26.59 11.5 30.15 10.63 33.71 9.74 36.12 9.09 36.83 13.53 34.42 14.04 30.86 14.77 27.3 15.48 23.74 16.2 20.17 16.91 16.61 17.62 13.04 18.34 9.47 19.07 5.91 19.81 2.34 20.57 -1.22 21.35 -4.78 22.15 -8.34 22.98 -11.89 23.84 -15.44 24.74 -18.98 25.68 -22.51 26.68 -26.03 27.75 -29.54 28.88 -32.52 29.92","ENVISAT-1-12040720550091-193213.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120407T205500910-20120407T211433040_A_T-XG0B.jpg","","","","","true","false"
"619","ENVISAT-1","ASAR/GM","ASA_GM1_1P","ESA.EECF.ENVISAT_ASA_GMI_1S","Archived","2012-04-08 09:27:18.27","2012-04-08 09:35:15.54","52866","266","","GM","","2468584/2945854","D","18.35 7.92","32.87 8.9 32.17 13.12 28.71 12.27 25.15 11.42 21.58 10.6 18 9.79 14.43 9 10.85 8.22 7.27 7.45 3.76 6.69 4.52 3.15 8.02 3.89 11.59 4.62 15.16 5.35 18.72 6.06 22.29 6.77 25.85 7.48 29.41 8.2 32.87 8.9","ENVISAT-1-12040809271827-75727.ASA_GM1_1P","http://eoliserv.eo.esa.int/browse/ASARz0GM/ASA_GM1_1P/ENVISAT_1/20120408T092718270-20120408T093515540_D_T-XG0B.jpg","","","","","true","false"
"620","ENVISAT-1","ASAR/AP","ASA_APV_0P","ESA.EECF.ENVISAT_ASA_APV_0S","Archived","2012-01-16 21:25:17.05","2012-01-16 21:25:52.28","51681","374","","I3","","854944/890169","A","52.51 4.84","51.53 5.66 51.41 4.73 53.47 3.99 53.6 4.97 51.53 5.66","ENVISAT-1-12011621251705-3523.ASA_APV_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APV_0P/ENVISAT_1/20120116T212517050-20120116T212552280_A_T-XPHB.jpg","","","","","true","false"
"621","ENVISAT-1","ASAR/AP","ASA_APV_0P","ESA.EECF.ENVISAT_ASA_APV_0S","Archived","2012-01-18 10:37:15.72","2012-01-18 10:37:54.36","51703","396","","I4","","2467111/2505751","D","31.57 -7.32","32.78 -7.45 32.66 -6.67 30.36 -7.19 30.48 -7.96 32.78 -7.45","ENVISAT-1-12011810371572-3864.ASA_APV_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APV_0P/ENVISAT_1/20120118T103715720-20120118T103754360_D_T-XPHB.jpg","","","","","true","false"
"622","ENVISAT-1","ASAR/AP","ASA_APV_0P","ESA.EECF.ENVISAT_ASA_APV_0S","Archived","2012-01-29 10:33:58.40","2012-01-29 10:34:20.51","51861","123","","I6","","2469465/2491579","D","32.13 -7.75","32.83 -7.91 32.74 -7.32 31.43 -7.59 31.52 -8.17 32.83 -7.91","ENVISAT-1-12012910335840-2211.ASA_APV_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APV_0P/ENVISAT_1/20120129T103358400-20120129T103420510_D_T-XPHB.jpg","","","","","true","false"
"623","ENVISAT-1","ASAR/AP","ASA_APV_0P","ESA.EECF.ENVISAT_ASA_APV_0S","Archived","2012-02-02 22:36:12.29","2012-02-02 22:36:39.67","51926","188","","I4","","498268/525643","A","31.33 -7.81","30.58 -7.25 30.45 -8.01 32.07 -8.37 32.2 -7.6 30.58 -7.25","ENVISAT-1-12020222361229-2738.ASA_APV_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APV_0P/ENVISAT_1/20120202T223612290-20120202T223639670_A_T-XPHB.jpg","","","","","true","false"
"624","ENVISAT-1","ASAR/AP","ASA_APV_0P","ESA.EECF.ENVISAT_ASA_APV_0S","Archived","2012-02-09 10:30:40.83","2012-02-09 10:31:13.13","52019","281","","I7","","2471335/2503631","D","31.81 -7.61","32.8 -7.63 32.74 -7.21 30.82 -7.6 30.88 -8.01 32.8 -7.63","ENVISAT-1-12020910304083-3230.ASA_APV_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APV_0P/ENVISAT_1/20120209T103040830-20120209T103113130_D_T-XPHB.jpg","","","","","true","false"
"625","ENVISAT-1","ASAR/AP","ASA_APV_0P","ESA.EECF.ENVISAT_ASA_APV_0S","Archived","2012-02-12 10:14:34.56","2012-02-12 10:15:12.38","52062","324","","I1","","2106274/2144096","D","52.49 5.64","53.72 5.28 53.48 6.88 51.26 5.97 51.49 4.45 53.72 5.28","ENVISAT-1-12021210143456-3782.ASA_APV_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APV_0P/ENVISAT_1/20120212T101434560-20120212T101512380_D_T-XPHB.jpg","","","","","true","false"
"626","ENVISAT-1","ASAR/AP","ASA_APV_0P","ESA.EECF.ENVISAT_ASA_APV_0S","Archived","2012-02-12 21:35:17.66","2012-02-12 21:35:49.71","52069","331","","I6","","851844/883898","A","52.58 5.4","51.67 6.05 51.59 5.26 53.47 4.73 53.56 5.56 51.67 6.05","ENVISAT-1-12021221351766-3205.ASA_APV_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APV_0P/ENVISAT_1/20120212T213517660-20120212T213549710_A_T-XPHB.jpg","","","","","true","false"
"627","ENVISAT-1","ASAR/AP","ASA_APV_0P","ESA.EECF.ENVISAT_ASA_APV_0S","Archived","2012-02-17 10:37:17.92","2012-02-17 10:37:56.55","52134","396","","I4","","2467335/2505965","D","31.55 -7.32","32.76 -7.46 32.64 -6.68 30.34 -7.19 30.47 -7.96 32.76 -7.46","ENVISAT-1-12021710371792-3863.ASA_APV_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APV_0P/ENVISAT_1/20120217T103717920-20120217T103756550_D_T-XPHB.jpg","","","","","true","false"
"628","ENVISAT-1","ASAR/AP","ASA_APV_0P","ESA.EECF.ENVISAT_ASA_APV_0S","Archived","2012-02-28 10:34:00.97","2012-02-28 10:34:22.52","52292","123","","I6","","2469980/2491532","D","32.12 -7.75","32.8 -7.91 32.71 -7.33 31.43 -7.59 31.52 -8.17 32.8 -7.91","ENVISAT-1-12022810340097-2155.ASA_APV_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APV_0P/ENVISAT_1/20120228T103400970-20120228T103422520_D_T-XPHB.jpg","","","","","true","false"
"629","ENVISAT-1","ASAR/AP","ASA_APV_0P","ESA.EECF.ENVISAT_ASA_APV_0S","Archived","2012-03-03 22:36:16.46","2012-03-03 22:36:43.33","52357","188","","I4","","498771/525643","A","31.34 -7.81","30.61 -7.25 30.48 -8.02 32.07 -8.37 32.2 -7.6 30.61 -7.25","ENVISAT-1-12030322361646-2687.ASA_APV_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APV_0P/ENVISAT_1/20120303T223616460-20120303T223643330_A_T-XPHB.jpg","","","","","true","false"
"630","ENVISAT-1","ASAR/AP","ASA_APV_0P","ESA.EECF.ENVISAT_ASA_APV_0S","Archived","2012-03-10 10:30:45.76","2012-03-10 10:31:17.63","52450","281","","I7","","2471763/2503628","D","31.8 -7.61","32.77 -7.64 32.71 -7.21 30.82 -7.6 30.88 -8.01 32.77 -7.64","ENVISAT-1-12031010304576-3187.ASA_APV_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APV_0P/ENVISAT_1/20120310T103045760-20120310T103117630_D_T-XPHB.jpg","","","","","true","false"
"631","ENVISAT-1","ASAR/AP","ASA_APV_0P","ESA.EECF.ENVISAT_ASA_APV_0S","Archived","2012-03-11 22:42:55.09","2012-03-11 22:43:33.77","52472","303","","I7","","494686/533366","A","31.75 -7.55","30.63 -7.12 30.57 -7.53 32.86 -8 32.92 -7.58 30.63 -7.12","ENVISAT-1-12031122425509-3868.ASA_APV_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APV_0P/ENVISAT_1/20120311T224255090-20120311T224333770_A_T-XPHB.jpg","","","","","true","false"
"632","ENVISAT-1","ASAR/AP","ASA_APV_0P","ESA.EECF.ENVISAT_ASA_APV_0S","Archived","2012-03-16 21:25:25.51","2012-03-16 21:25:59.73","52543","374","","I3","","855945/890169","A","52.54 4.84","51.59 5.65 51.47 4.72 53.47 4 53.6 4.98 51.59 5.65","ENVISAT-1-12031621252551-3422.ASA_APV_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APV_0P/ENVISAT_1/20120316T212525510-20120316T212559730_A_T-XPHB.jpg","","","","","true","false"
"633","ENVISAT-1","ASAR/AP","ASA_APV_0P","ESA.EECF.ENVISAT_ASA_APV_0S","Archived","2012-03-18 10:37:27.65","2012-03-18 10:38:06.28","52565","396","","I4","","2471408/2510038","D","31.32 -7.38","32.52 -7.52 32.4 -6.73 30.1 -7.25 30.23 -8.01 32.52 -7.52","ENVISAT-1-12031810372765-3863.ASA_APV_0P","","","","","","true","false"
"634","ENVISAT-1","ASAR/AP","ASA_APH_0P","ESA.EECF.ENVISAT_ASA_APH_0S","Archived","2012-01-13 10:14:31.36","2012-01-13 10:15:08.56","51631","324","","I1","","2106277/2143481","D","52.51 5.65","53.71 5.28 53.48 6.88 51.3 5.99 51.53 4.46 53.71 5.28","ENVISAT-1-12011310143136-3720.ASA_APH_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APH_0P/ENVISAT_1/20120113T101431360-20120113T101508560_D_T-XPHB.jpg","","","","","true","false"
"635","ENVISAT-1","ASAR/AP","ASA_APH_0P","ESA.EECF.ENVISAT_ASA_APH_0S","Archived","2012-01-13 21:35:14.04","2012-01-13 21:35:46.64","51638","331","","I6","","851300/883898","A","52.56 5.4","51.64 6.06 51.55 5.25 53.47 4.72 53.56 5.55 51.64 6.06","ENVISAT-1-12011321351404-3260.ASA_APH_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APH_0P/ENVISAT_1/20120113T213514040-20120113T213546640_A_T-XPHB.jpg","","","","","true","false"
"636","ENVISAT-1","ASAR/AP","ASA_APH_0P","ESA.EECF.ENVISAT_ASA_APH_0S","Archived","2012-02-02 21:01:38.44","2012-02-02 21:02:16.52","51925","187","","I4","","838287/876367","A","51.75 12.08","50.69 12.94 50.56 11.89 52.8 11.17 52.93 12.27 50.69 12.94","ENVISAT-1-12020221013844-3808.ASA_APH_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APH_0P/ENVISAT_1/20120202T210138440-20120202T210216520_A_T-XPHB.jpg","","","","","true","false"
"637","ENVISAT-1","ASAR/AP","ASA_APH_0P","ESA.EECF.ENVISAT_ASA_APH_0S","Archived","2012-02-15 21:25:19.98","2012-02-15 21:25:54.62","52112","374","","I3","","855524/890169","A","52.52 4.85","51.57 5.65 51.44 4.72 53.47 4 53.6 4.98 51.57 5.65","ENVISAT-1-12021521251998-3464.ASA_APH_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APH_0P/ENVISAT_1/20120215T212519980-20120215T212554620_A_T-XPHB.jpg","","","","","true","false"
"638","ENVISAT-1","ASAR/AP","ASA_APH_0P","ESA.EECF.ENVISAT_ASA_APH_0S","Archived","2012-02-21 21:05:03.27","2012-02-21 21:05:41.35","52198","29","","I4","","841990/880070","A","51.96 11.18","50.91 12.05 50.78 11 53.02 10.27 53.15 11.38 50.91 12.05","ENVISAT-1-12022121050327-3808.ASA_APH_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APH_0P/ENVISAT_1/20120221T210503270-20120221T210541350_A_T-XPHB.jpg","","","","","true","false"
"639","ENVISAT-1","ASAR/AP","ASA_APH_0P","ESA.EECF.ENVISAT_ASA_APH_0S","Archived","2012-03-03 21:01:43.44","2012-03-03 21:02:21.58","52356","187","","I4","","839633/877773","A","51.83 12.05","50.77 12.92 50.64 11.87 52.88 11.15 53.01 12.25 50.77 12.92","ENVISAT-1-12030321014344-3814.ASA_APH_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APH_0P/ENVISAT_1/20120303T210143440-20120303T210221580_A_T-XPHB.jpg","","","","","true","false"
"640","ENVISAT-1","ASAR/AP","ASA_APH_0P","ESA.EECF.ENVISAT_ASA_APH_0S","Archived","2012-03-13 10:14:39.07","2012-03-13 10:15:20.98","52493","324","","I1","","2106271/2148181","D","52.37 5.59","53.72 5.27 53.48 6.87 51.02 5.87 51.25 4.35 53.72 5.27","ENVISAT-1-12031310143907-4191.ASA_APH_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APH_0P/ENVISAT_1/20120313T101439070-20120313T101520980_D_T-XPHB.jpg","","","","","true","false"
"641","ENVISAT-1","ASAR/AP","ASA_APH_0P","ESA.EECF.ENVISAT_ASA_APH_0S","Archived","2012-03-16 10:05:54.30","2012-03-16 10:06:32.38","52536","367","","I6","","2182410/2220490","D","48.64 1.78","49.8 1.69 49.72 2.45 47.47 1.87 47.56 1.14 49.8 1.69","ENVISAT-1-12031610055430-3808.ASA_APH_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APH_0P/ENVISAT_1/20120316T100554300-20120316T100632380_D_T-XPHB.jpg","","","","","true","false"
"642","ENVISAT-1","ASAR/AP","ASA_APH_0P","ESA.EECF.ENVISAT_ASA_APH_0S","Archived","2012-03-19 21:13:24.49","2012-03-19 21:14:02.57","52586","417","","I2","","735413/773493","A","45.41 8.5","44.35 9.31 44.21 8.37 46.45 7.67 46.6 8.64 44.35 9.31","ENVISAT-1-12031921132449-3808.ASA_APH_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APH_0P/ENVISAT_1/20120319T211324490-20120319T211402570_A_T-XPHB.jpg","","","","","true","false"
"643","ENVISAT-1","ASAR/AP","ASA_APH_0P","ESA.EECF.ENVISAT_ASA_APH_0S","Archived","2012-03-24 21:29:58.82","2012-03-24 21:30:36.89","52658","58","","I6","","726269/764339","A","45.33 7.97","44.24 8.58 44.16 7.9 46.41 7.35 46.5 8.06 44.24 8.58","ENVISAT-1-12032421295882-3807.ASA_APH_0P","http://eoliserv.eo.esa.int/browse/ASARz0AP/ASA_APH_0P/ENVISAT_1/20120324T212958820-20120324T213036890_A_T-XPHB.jpg","","","","","true","false"
